customer_tweet_id,customer_text,human_intent,system,reply,relevance,policy_compliance,grounding,tone,overall,is_deflection,judge_reason,judge_model,rubric_version
2250117,@DropboxSupport I have lost almost ALL my files - nothing in the folders. I made a movie and had movie files in there. Also training files!,data_loss_recovery,simple,"@550642 Hey Marcus, if you'd like to just see &amp; download these files, ask your friend to share a link with you: https://t.co/W3dHXhkvqq. Cheers!",1,1,1,2,1,True,"The reply is completely irrelevant to the data loss issue, invents a specific user name and a non-existent sharing scenario, and fails to follow the policy of asking for specific account details via DM.",qwen/qwen3.8-27b,v1
843989,@DropboxSupport I accidentally unlinked my accounts and now I can't get into that account again. Help please :),account_access,simple,"@573372 Hey Paul, we sure can! You may follow these steps to switch emails between your accounts: https://t.co/y5GbypM8lw. Cheers!",1,1,1,3,1,True,"The reply invents the customer's name ('Paul'), provides an irrelevant link for switching emails instead of addressing the account access issue, and fails to follow the brand policy of asking for specific details via DM for account-specific intents.",qwen/qwen3.8-27b,v1
843989,@DropboxSupport I accidentally unlinked my accounts and now I can't get into that account again. Help please :),account_access,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",5,5,5,5,5,False,"The reply correctly identifies the account access issue, asks for the specific required information (account email) to proceed, and maintains a helpful tone without inventing details.",qwen/qwen3.8-27b,v1
2119014,@DropboxSupport Why is the web browser displaying 'too many login attempts' even on my first login? I can't access dropbox website at all.,account_access,simple,"@662075 Hi Britanny, we do not have any outage reports at the moment. What seems to be the issue? Thanks!",1,1,5,2,1,False,"The reply fails to address the specific account access issue, does not follow the policy for account-specific intents by requesting a DM with specific details, and asks a redundant question about the issue the customer already described.",qwen/qwen3.8-27b,v1
2119014,@DropboxSupport Why is the web browser displaying 'too many login attempts' even on my first login? I can't access dropbox website at all.,account_access,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",5,5,5,5,5,False,"The reply correctly identifies the intent as account-specific, asks for the specific required information (account email) to proceed, and maintains a professional tone without inventing details.",qwen/qwen3.8-27b,v1
1895744,@118189 @116029 I like how you guys charged me $750 for a trial and refuse to refund me. /sarcasm time to build my own File Sync.,billing_subscription,llm,"Hi there, sorry to hear about the charge. This is a billing issue – please email our billing team at https://t.co/iIc938jY1e and DM us your ticket ID + the email on the account so we can look into it. Thanks!",5,5,5,4,5,False,"The reply correctly identifies the billing intent, provides a specific contact channel, and explicitly instructs the customer to send the required details (ticket ID and account email) as per brand policy.",qwen/qwen3.8-27b,v1
1895744,@118189 @116029 I like how you guys charged me $750 for a trial and refuse to refund me. /sarcasm time to build my own File Sync.,billing_subscription,simple,"@636167 Hi Scheiffer, as this is a sensitive billing issue, it needs to be addressed to our team at https://t.co/iIc938jY1e. Once you email them, feel free to DM us the ticket ID so as to follow up on the case. Thanks and have a great rest of the day!",5,5,5,4,5,False,"The reply correctly identifies the billing intent, directs the user to the specific team via link, and explicitly instructs them to DM the ticket ID, fully complying with brand policy for account-specific issues.",qwen/qwen3.8-27b,v1
1895744,@118189 @116029 I like how you guys charged me $750 for a trial and refuse to refund me. /sarcasm time to build my own File Sync.,billing_subscription,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",5,5,5,4,5,False,"The reply correctly identifies the billing issue, asks for the specific required information (account email) to proceed, and maintains a professional tone without inventing details.",qwen/qwen3.8-27b,v1
2867703,@DropboxSupport I don't understand - I'm willing to pay the difference - to get the additional features your selling - why won't you sell them to me? What are my options - just waste that 1 year of plus or be without the new features?,billing_subscription,llm,"Hi again, we’re listening to your feedback about new features. We’re working on new plans and will keep you posted. For specific options, DM us your current plan and the email on the account. Thanks for your interest. Take care!",4,5,5,4,4,False,"The reply correctly follows the brand policy for billing intents by asking for specific account details (plan and email) via DM, rather than just deflecting, and avoids inventing facts.",qwen/qwen3.8-27b,v1
2867703,@DropboxSupport I don't understand - I'm willing to pay the difference - to get the additional features your selling - why won't you sell them to me? What are my options - just waste that 1 year of plus or be without the new features?,billing_subscription,simple,"@695559 Hi again, rest assured we will, if anything comes up. Thanks for your interest. Take care!",1,1,5,3,1,True,"The reply fails to address the customer's specific billing question or provide the required instructions for DMing (such as account email or ticket number), making it a non-compliant and unhelpful deflection.",qwen/qwen3.8-27b,v1
2867703,@DropboxSupport I don't understand - I'm willing to pay the difference - to get the additional features your selling - why won't you sell them to me? What are my options - just waste that 1 year of plus or be without the new features?,billing_subscription,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",4,5,5,5,5,False,"The reply correctly identifies the intent as account-specific, asks for the required information (account email) to proceed, and maintains a professional tone without inventing details.",qwen/qwen3.8-27b,v1
933440,"@DropboxSupport I know about that, but the green icon worked great for me and many others just fine on Windows, Linux, etc. It was a bad decision.",complaint_dissatisfaction,llm,"Hi again, we understand, and we’ll be sure to add your voice to the received feedback on this update. Thank you! ✉",4,5,5,5,5,False,"The reply appropriately acknowledges the customer's dissatisfaction and confirms that their feedback will be shared, which is the correct handling for a complaint without needing to redirect to DMs or invent details.",qwen/qwen3.8-27b,v1
933440,"@DropboxSupport I know about that, but the green icon worked great for me and many others just fine on Windows, Linux, etc. It was a bad decision.",complaint_dissatisfaction,trivial,"Hi, thanks for reaching out! We're looking into this and will follow up shortly. In the meantime, DM us your account email so we can look into it.",2,2,4,4,2,True,"The reply fails to address the customer's specific complaint about a design decision and incorrectly requests account details for a non-account-specific issue, acting as a deflection without providing a substantive response.",qwen/qwen3.8-27b,v1
2826329,@DropboxSupport I did and I never got a response 😔,complaint_dissatisfaction,simple,"@276180 Hi again, could you reply to the support ticket if the issue wasn’t resolved so that our agent can investigate further? Thanks!",4,4,5,4,4,False,"The reply appropriately directs the customer to an existing support ticket to resolve their complaint, which is a valid action for account-specific issues, and avoids inventing details or using a bare deflection.",qwen/qwen3.8-27b,v1
